,education_id,user_id,is_bad_user_v1,is_bad_user_v2,is_platform_user,uri,campus,startdate,enddate,degree,degree_level,field,sequenceno,degree_raw,field_raw,campus_cleaned,university_priname_usa,university_priname_world,university_priname,university_name,universityurl,universityuri,location_country,university_location,campus_country_v1,university_country,world_rank,us_rank,rsid,school_name,parent_rsid,parent_school_name,school_prestige,description
1770,5702849038350259604,508680115,False,False,False,linkedin.com/in/davidrbennion,Brigham Young University,,,Bachelor,3,empty,1,Bachelor of Science,Accountancy,brigham young university,Brigham Young University-Provo,,Brigham Young University,Brigham Young University,https://www.linkedin.com/school/brigham-young-university/,linkedin.com/school/brigham-young-university,United States,"Provo, UT",United States,United States,,129.0,-1266705.0,brigham young university,-1266705.0,brigham young university,-0.559152,
1771,-5768953577764859609,387469024,False,False,False,linkedin.com/in/yevgeniyagoykhman,"University of California, Santa Barbara",,,empty,0,Business,2,Business Economics,Slavic Lang. & Lit.,university of california santa barbara,"University of California, Santa Barbara","University of California, Santa Barbara",University of California Berkeley Haas School of Business,University of California Berkeley Haas School of Business,,,,,,,68.0,74.0,-1287488.0,uc santa barbara,-1287488.0,university of california santa barbara,0.961464,
1772,-1438054592222940857,668915990,False,False,False,linkedin.com/in/daniela-franco-moura,The Australian National University,2023-01-01,2023-01-01,empty,0,Engineering,2,Exchange Semester,Computer Science,the australian national university,,Australian National University,Australian National University,Australian National University,https://www.linkedin.com/school/australian-national-university/,linkedin.com/school/australian-national-university,,,Australia,Australia,59.0,,-17213.0,the australian national university,-17213.0,australian national university,0.979818,
1773,5453699914703971881,536090785,False,False,False,linkedin.com/in/protikganguly,University of Illinois Springfield,2016-01-01,2017-01-31,empty,0,empty,2,,,university of illinois springfield,,,University of Illinois Springfield,University of Illinois Springfield,,,United States,"Springfield, IL",United States,,,,-773658.0,university of illinois springfield,-773658.0,university of illinois at springfield,-0.581028,
1774,3017034366898525175,301518430,False,False,False,linkedin.com/in/nikolaitrigoub,Dublin City University,,,Master,4,Business,3,Master of Science (MSc),Management (Strategic),dublin city university,,Dublin City University,Dublin City University,Dublin City University,https://www.linkedin.com/school/dublin-city-university/,linkedin.com/school/dublin-city-university,Ireland,"Dublin, ireland",Ireland,Ireland,526.0,,-1382239.0,dublin city university,-1382239.0,,0.941776,
1775,-576215109513442664,126989592,False,False,False,linkedin.com/in/smcharlton,Tufts University - The Fletcher School of Law and Diplomacy,,,Master,4,Law,1,MA in Law and Diplomacy,,tufts university the fletcher school of law and diplomacy,,,,tufts university the fletcher school of law and diplomacy,https://www.linkedin.com/school/fletcherschool/,linkedin.com/school/fletcherschool,,,,,,,-1655429.0,the fletcher school at tufts university,-1177736.0,tufts university,,
1776,3561227189733265256,754949611,False,False,False,linkedin.com/in/santeragno,Istituto Tecnico Commerciale “L. Fazzini” di Vieste FG - Italy,2001-01-01,2005-01-01,High School,1,Accounting,1,High School,Diploma in Accounting and Commerce,istituto tecnico commerciale l fazzini di vieste fg italy,,,,istituto tecnico commerciale l fazzini di vieste fg italy,https://www.linkedin.com/school/universit%C3%A0-degli-studi-'gabriele-d'annunzio'-di-chieti/,linkedin.com/school/universit%C3%A0-degli-studi-'gabriele-d'annunzio'-di-chieti,,,,,,,,,,,,
1777,-5401303820098342548,321436419,False,False,False,linkedin.com/in/kimberlyhigginsmaine,Husson University,2004-01-01,2007-01-31,empty,0,empty,1,,,husson university,,,Husson University,Husson University,,,United States,"Bangor, ME",United States,United States,,,-62011.0,husson university,-62011.0,husson university,-0.9061,
1778,8309427180598959924,235749225,False,False,False,linkedin.com/in/adam-n,,,,empty,0,empty,1,,,,,,,,,,,,,,,,,,,,,
1779,2980750641928186713,482492140,False,False,False,linkedin.com/in/maddieogletree,,,,empty,0,empty,1,,,,,,,,,,,,,,,,,,,,,
1780,1903297676969248146,245570237,False,False,False,linkedin.com/in/karanusgaonkar,University of Illinois at Urbana-Champaign,,,Bachelor,3,Engineering,1,Bachelor of Science (BS),Computer Engineering,university of illinois at urbana champaign,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,Gies College of Business University of Illinois Urbana Champaign,Gies College of Business University of Illinois Urbana Champaign,,,,,United States,,48.0,43.0,-586481.0,university of illinois urbana champaign,-586481.0,university of illinois at urbana champaign,0.966768,Focus in Math & Science
1781,7307829309769162,497051397,False,False,False,linkedin.com/in/christyspahn,University of Colorado at Boulder,,,Bachelor,3,empty,1,BS,Communications,university of colorado at boulder,University of Colorado Boulder,University of Colorado Boulder,University of Colorado Boulder,University of Colorado Boulder,https://www.linkedin.com/school/cuboulder/,linkedin.com/school/cuboulder,,,,United States,132.0,173.0,-587180.0,university of colorado boulder,-587180.0,university of colorado boulder,0.962034,
1782,6023948639651999630,708159944,False,False,False,linkedin.com/in/alex-alvarez-gonzalez,ThePowerMBA,,,Master,4,Business,3,ThePowerMBA FUTURE LEADERS,Masters in Business Management and Entrepreneurship,thepowermba,,,,thepowermba,https://www.linkedin.com/school/the-power/,linkedin.com/school/the-power,,,Spain,,,,-305583.0,thepower business school,-305583.0,,-0.17646,
1783,2072005377663102573,865916554,False,False,False,linkedin.com/in/anirudh-madhavan,SSN College of Engineering,2016-01-01,2020-01-31,Bachelor,3,Engineering,1,Bachelor of Technology - BTech,Chemical Engineering,ssn college of engineering,,,,ssn college of engineering,,,,,India,,,,-6361629.0,ssn college of engineering,-6361629.0,,-0.742188,"Recognized by the class of 2023 with the Academic Excellence Award for helping my peers understand complex concepts, contributions in the classroom and strong academic performance. As the only student from India in a cohort of 55 students, I learnt to work with people from diverse cultures, value their insights and help them succeed academically."
1784,-2547535673369568858,647759021,False,False,False,linkedin.com/in/jasonfrankenfield,Penn State,,,Bachelor,3,empty,1,BS,,penn state,Penn State (Main campus),Penn State (Main campus),Penn State University,Penn State University,https://www.linkedin.com/school/penn-state-university/,linkedin.com/school/penn-state-university,,,,United States,115.0,109.0,-22165673.0,penn state university,-22165673.0,penn state university,0.957676,
1785,-9126807550281796198,97768134,False,False,False,linkedin.com/in/bradley-yoo-54543496,Carnegie Mellon University,2007-01-01,2011-01-31,empty,0,empty,1,,,carnegie mellon university,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,,,United States,"Pittsburgh, PA",United States,United States,28.0,20.0,-22143844.0,carnegie mellon university,-22143844.0,carnegie mellon university,0.972752,
1786,-6000920623177471407,402351588,False,False,False,linkedin.com/in/sushinoya,National University of Singapore,2016-01-01,2021-01-01,Bachelor,3,Engineering,4,Bachelor’s Degree,Computer Science,national university of singapore,,National University of Singapore,National University of Singapore,National University of Singapore,https://www.linkedin.com/school/national-university-of-singapore/,linkedin.com/school/national-university-of-singapore,Singapore,Singapore,Singapore,Singapore,25.0,,-852725.0,national university of singapore,-852725.0,national university of singapore,0.970184,"National Talent Search Scholar
A*Star Youth Scholar
Aryabhatta Mathematics Competition - National 6th
National Cyber Olympiad - National 54th
FTRE - National 12th (State 2nd)
Blue Blazer + Academic Excellence Award (every year)"
1787,-5341059150338706242,662933390,False,False,False,linkedin.com/in/varuncnaik,University of Wisconsin-Madison,2016-01-01,2018-01-31,empty,0,empty,2,,,university of wisconsin madison,University of Wisconsin-Madison,University of Wisconsin-Madison,University of Wisconsin Madison,University of Wisconsin Madison,,,United States,"Madison, WI",United States,,49.0,65.0,-198752.0,university of wisconsin madison,-198752.0,university of wisconsin madison,0.965702,
1788,-3677206905214431061,2003327778,False,False,False,linkedin.com/in/lizzy-munro,University of Southampton,2005-01-01,2008-01-31,Bachelor,3,empty,2,First Class BA Hons,Modern History and Politics,university of southampton,,University of Southampton,Southampton Business School (University of Southampton),Southampton Business School (University of Southampton),https://www.linkedin.com/school/quanticschool/,linkedin.com/school/quanticschool,Bermuda,"Southampton, Hampshire",United Kingdom,,128.0,,-1035522.0,university of southampton,-1035522.0,university of southampton,0.972916,Dissertation titled 'Slobodan Milosevic and Kosovo: in search of personal responsibility'
1789,-1375750586685932562,997385032,False,False,False,linkedin.com/in/magn%C3%BAs-snorri-bjarnason-3aa58786,Háskóli Íslands,2010-01-01,2013-01-01,Bachelor,3,Engineering,1,Bachelor's degree,"Computer Software Engineering, First Class",háskóli íslands,,,Háskóli Íslands,Háskóli Íslands,,linkedin.com/school/tu-delft/,,,Iceland,Iceland,,,,,,,,
1790,-6399595631213516171,319883502,False,False,False,linkedin.com/in/nicolasmattaruco,Universidad Tecnológica Nacional,2004-01-01,2010-01-01,empty,0,empty,7,Ingeniero en Sistemas de Informacion,,universidad tecnológica nacional,,,Universidad Tecnológica Nacional,Universidad Tecnológica Nacional,https://www.linkedin.com/school/universidad-tecnologica-nacional/,linkedin.com/school/universidad-tecnologica-nacional,Argentina,"CABA, Buenos Aires",Argentina,Argentina,,,-1159522.0,universidad tecnológica nacional,-1159522.0,universidad tecnológica nacional,-0.909862,
1791,391903286127314436,844287106,False,False,False,linkedin.com/in/mark-rupert-49b6312,Columbia University - Columbia Business School,,,MBA,5,Business,1,Master of Business Administration (M.B.A.),,columbia university columbia business school,,,,columbia university columbia business school,,,,,,,,,-475163.0,columbia business school,-1233791.0,columbia university in the city of new york,,
1792,-5326048939296384423,345200744,False,False,False,linkedin.com/in/azukimatcha,"University of California, Berkeley",2006-01-01,2010-01-31,empty,0,empty,1,,,university of california berkeley,"University of California, Berkeley","University of California, Berkeley",University of California Berkeley,University of California Berkeley,,,United States,"Berkeley, CA",United States,,7.0,34.0,-922326.0,university of california berkeley,-922326.0,university of california berkeley,0.969104,
1793,-7190959883452026893,141566275,False,False,False,linkedin.com/in/emilysgao,The University of British Columbia,2009-01-01,2013-01-01,Bachelor,3,Finance,3,Bachelor of Commerce (Honours),Finance,the university of british columbia,,University of British Columbia,The University of British Columbia,The University of British Columbia,https://www.linkedin.com/school/universityofbc/,linkedin.com/school/universityofbc,Canada,"Vancouver, British Columbia",Canada,Canada,34.0,,-837084.0,the university of british columbia,-837084.0,the university of british columbia,0.972204,
1794,-8739569330298618789,656944180,False,False,False,linkedin.com/in/chrisgburger,,,,empty,0,empty,1,,,,,,,,,,,,,,,,,,,,,"FocalPoint International is the world’s premier business and executive coaching organization. We are an elite group of senior business people who have a commitment to continued success while helping other reach their business goals.  

At FocalPoint, we provide business coaching; sales training; skill development and much more to business owners and entrepreneurs of all levels. This is accomplished through a powerful system and curriculum for 1-1 coaching in an environment of continuous…
            

    
    

    
        Show more

          




          FocalPoint International is the world’s premier business and executive coaching organization. We are an elite group of senior business people who have a commitment to continued success while helping other reach their business goals.  

At FocalPoint, we provide business coaching; sales training; skill development and much more to business owners and entrepreneurs of all levels. This is accomplished through a powerful system and curriculum for 1-1 coaching in an environment of continuous learning, positive support and results-driven accountability. 

The content is provided by Brian Tracy a recognized global leader in guiding business owners to grow their personal effectiveness and business performance while taking their companies to the next level. This content is PROVEN. It has successfully been applied in thousands of businesses worldwide. 

We are experts at business growth, showing business leaders how to become more profitable, work less and enjoy their lives and family more.
            

    
    

    
        Show less"
